"date","SPY","EFA","IJS","EEM","AGG"
"2017-11-16","256.278381","68.434212","146.92128","45.894493","107.73217"
"2017-11-17","255.525253","68.186836","147.586166","46.121059","107.850563"
"2017-11-20","255.961258","68.335258","148.757172","46.357479","107.791367"
"2017-11-21","257.635956","68.849808","150.473984","46.978073","107.89991"
"2017-11-22","257.408081","69.037804","150.245728","47.096283","108.087357"
"2017-11-24","258.002625","69.601822","150.285416","46.997772","108.067627"
"2017-11-27","257.87381","69.186234","149.600677","46.308224","108.067627"
"2017-11-28","260.489899","69.582039","152.349579","46.653","108.067627"
"2017-11-29","260.331329","69.304977","153.71904","45.914196","107.801231"
"2017-11-30","262.610535","69.374245","153.619812","45.411808","107.623634"
"2017-12-01","262.065491","69.097183","152.865601","45.155689","107.931137"
"2017-12-04","261.748413","68.849808","153.232788","45.244347","107.921249"
"2017-12-05","260.807007","68.701378","151.694595","45.214798","108.030006"
"2017-12-06","260.856567","68.562851","150.801468","44.60405","108.138779"
"2017-12-07","261.679047","68.740959","151.515961","44.732109","108.000351"
"2017-12-08","263.106018","69.107071","151.476273","45.254196","107.9608"
"2017-12-11","263.898743","69.285179","151.158722","45.480762","107.921249"
"2017-12-12","264.364502","69.374245","150.771683","45.175392","107.871819"
"2017-12-13","264.334778","69.641403","151.218262","45.717182","108.178329"
"2017-12-14","263.254639","69.255501","149.322815","45.382256","108.207985"
"2017-12-15","265.446869","69.23571","151.684677","45.480762","108.237648"
"2017-12-18","267.130127","70.056999","154.106064","45.993","108.099228"
"2017-12-19","266.104248","69.800003","152.619141","45.75","107.782829"
"2017-12-20","265.964783","69.68","153.087555","45.810001","107.535645"
"2017-12-21","266.512573","69.93","153.854935","46.110001","107.594955"
"2017-12-22","266.442871","70.110001","153.605789","46.5","107.644402"
"2017-12-26","266.124146","70.089996","153.894791","46.459999","107.733391"
"2017-12-27","266.253632","70.220001","153.466263","46.580002","108.069565"
"2017-12-28","266.801422","70.260002","154.094101","46.900002","107.990463"
